"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 November 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neighbourhood (SA2): ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status
1479,Sandspit Road School,09-2359922,kellyb@sandspit.school.nz,Denise Horley,http://www.sandspit.school.nz,Sandspit Road ,,Waiuku,60 Sandspit Road,,Waiuku,2123,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,164401,Tamakae,Franklin Ward,99033,Waiuku Community of Learning,-37.240151,174.723952,Yes,455,343,246,105,29,33,11,1,0,0.44,All students taught in English,No,Yes,Open
1480,Shelly Park School,09-5358784,edr@shellypark.school.nz,Ed Roper,http://www.shellypark.school.nz,13 Sunnyview Avenue ,Shelly Park,Auckland,13 Sunnyview Avenue,Shelly Park,Auckland,2014,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Botany,Tāmaki Makaurau,154300,Shelly Park,Howick Ward,99127,Waipaparoa Kāhui Ako,-36.908181,174.944935,Yes,373,510,274,26,19,197,12,3,1,0.35,All students taught in English,No,Yes,Open
1481,Sherwood School (Auckland),09-4783024,office@sherwoodprimary.school.nz,Jeff Johnstone,http://www.sherwoodprimary.school.nz,Sartors Avenue ,Browns Bay,Auckland,40 Sartors Avenue,Northcross,North Shore City,0630,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,117700,Northcross,Albany Ward,99121,Oneroa Community of Learning,-36.715417,174.730853,Yes,373,515,191,14,18,300,38,5,6,0.23,All students taught in English,No,Yes,Open
1482,Silverdale School,09-4265510,office@silverdaleprimary.school.nz,Cameron Lockie,http://www.silverdaleprimary.school.nz,4 Longmore Lane ,,Silverdale,PO Box 538,,Silverdale,0944,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Whangaparāoa,Te Tai Tokerau,113300,Millwater South,Albany Ward,99069,Orewa Community of Learning,-36.606136,174.679658,Yes,382,788,422,70,30,256,76,4,2,0.50,All students taught in English,No,No,Open
1483,Sir Keith Park School,09-2754455,admin@skp.school.nz,Kathleen Davidson,http://www.skp.school.nz,33 Robertson Road ,Mangere,Auckland,33 Robertson Road,Favona,Manukau,2024,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,148600,Favona West,Manukau Ward,99124,Whakatipu Akoranga Kāhui Ako,-36.955425,174.802486,No,502,175,10,22,139,15,1,2,0,0.22,All students taught in English,No,No,Open
1484,Sommerville School,09-5709787,office@sommerville.school.nz,Belinda Johnston,http://www.sommerville.school.nz,80A Tripoli Road ,Panmure,Auckland,7A Benghazi Road,Panmure,Auckland,1072,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Panmure-Ōtāhuhu,Tāmaki Makaurau,147002,Tamaki East,Maungakiekie-Tāmaki Ward,99031,Manaiakalani Community of Learning,-36.893264,174.864220,No,443,362,121,45,95,122,18,1,0,0.31,All students taught in English,No,No,Open
1486,St Anne's Catholic School (Manurewa),09-2690023,debbies@stanne.school.nz,Glen Ryan,http://www.stanne.school.nz,124 Russell Road ,Manurewa,Auckland,PO Box 97241,Manukau City,Manukau,2241,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Primary Co-Ed/Secondary Girls,,Te Tai Raro,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,160000,Rowandale East,Manurewa-Papakura Ward,99101,South Auckland Catholic Community of Learning,-37.021108,174.882432,No,456,553,46,46,351,127,43,1,0,0.19,All students taught in English,No,No,Open
1487,St Dominic's Catholic School (Blockhouse Bay),09-6265391,admin@stdominics.school.nz,Daniel Pepper,http://www.stdominics.school.nz,32 Bolton Street ,Blockhouse Bay,Auckland,32 Bolton Street,Blockhouse Bay,Auckland,0600,Major urban area,Contributing,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,New Lynn,Tāmaki Makaurau,137202,Blockhouse Bay Central,Whau Ward,99030,Auckland Central Catholic Kāhui Ako,-36.919392,174.698727,No,357,277,92,10,45,159,12,5,0,0.15,All students taught in English,No,No,Open
1488,St Francis Catholic School (Pt Chevalier),09-8464696,,Lisa Bateman,http://stfrancis.school.nz,Montrose Street ,Point Chevalier,Auckland,PO Box 44177,Point Chevalier,Auckland,1246,Major urban area,Contributing,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,129201,Point Chevalier West,Albert-Eden-Puketāpapa Ward,99030,Auckland Central Catholic Kāhui Ako,-36.870176,174.708386,No,367,260,176,6,49,51,14,0,0,0.19,All students taught in English,No,No,Open
1489,St Heliers School,09-5758311,secretary@stheliers.school.nz,Sean Valvoi,http://www.stheliers.school.nz,126 St Heliers Bay Road ,St Heliers,Auckland,PO Box 25110,Saint Heliers,Auckland,1740,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,143000,Saint Heliers North,Ōrākei Ward,99096,Glendowie Kāhui Ako,-36.857581,174.860517,Yes,369,635,457,26,19,178,56,2,22,0.36,All students taught in English,No,Yes,Open
1490,St Ignatius Catholic School (St Heliers),09-5757081,office@stignatius.school.nz,Jane Penney,http://www.stignatius.school.nz,72 Speight Road ,St Heliers,Auckland,72 Speight Road,Saint Heliers,Auckland,1071,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,142700,Saint Heliers West,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.852690,174.850047,Yes,350,213,186,17,16,19,19,1,0,0.32,All students taught in English,No,Yes,Open
1491,St John the Evangelist Catholic School,09-2747558,monicav@stjohnsotara.school.nz,Monica Van Tiel,,14B Otara Road ,Otara,Auckland,PO Box 61146,Otara,Manukau,2159,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Primary Co-Ed/Secondary Girls,,Te Tai Raro,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,153500,Ōtara West,Manukau Ward,99101,South Auckland Catholic Community of Learning,-36.961253,174.869759,No,487,229,5,10,225,0,1,2,0,0.07,All students taught in English,No,No,Open
1492,St John's School (Mairangi Bay),09-4787734,michelen@sjmb.school.nz,Marina Binns,http://www.stjohnsmairangibay.school.nz,87A Penzance Road ,Mairangi Bay,Auckland,87A Penzance Road,Mairangi Bay,North Shore City,0630,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,120500,Mairangi Bay North,Albany Ward,99126,North Shore Catholic Schools Community of Learning,-36.738602,174.743684,No,351,307,171,19,11,116,71,0,0,0.17,All students taught in English,No,Yes,Open
1493,St Joseph's School (Grey Lynn),09-3765456,office@st-joseph.school.nz,Arona Sa,http://www.st-joseph.school.nz,456 Great North Road ,Grey Lynn,Auckland,PO Box 78044,Grey Lynn,Auckland,1245,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Primary Co-Ed/Secondary Girls,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,132100,Grey Lynn West,Waitematā and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.867102,174.739932,No,456,62,7,3,28,24,5,1,3,0.12,All students taught in English,No,No,Open
1494,St Joseph's Catholic School (Onehunga),09-6368102,admin@sjs.school.nz,Toutai (Peter) Kaho,http://www.sjs.school.nz,125 Church Street ,Onehunga,Auckland,125 Church Street,Onehunga,Auckland,1061,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Primary Co-Ed/Secondary Girls,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,145000,Onehunga Central,Maungakiekie-Tāmaki Ward,99190,Te Iti Kahurangi Community of Learning,-36.922912,174.788102,No,447,207,26,8,149,50,7,1,0,0.29,All students taught in English,No,No,Open
1495,St Joseph's School (Orakei),09-5210866,angela@sjorakei.school.nz,Sue Bennett,http://www.sjorakei.school.nz,16 Brenton Place ,Orakei,Auckland,16 Brenton Place,Orakei,Auckland,1071,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,140100,Orakei East,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.862680,174.820998,No,401,36,19,6,6,11,6,0,0,0.21,All students taught in English,No,No,Open
1496,St Joseph's School (Otahuhu),09-2764563,principal@stjosephsotahuhu.school.nz,Michele Mill,http://www.stjosephsotahuhu.school.nz,29 High Street ,Otahuhu,Auckland,29 High Street,Otahuhu,Auckland,1062,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Primary Co-Ed/Secondary Girls,,Te Tai Raro,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,151900,Ōtāhuhu South,Manukau Ward,99101,South Auckland Catholic Community of Learning,-36.945142,174.847641,No,470,297,11,6,267,25,2,0,0,0.15,All students taught in English,No,No,Open
1497,St Joseph's School (Pukekohe),09-2387745,stjoesoffice@stjosephs.co.nz,Ursula Hall,http://www.stjosephs.co.nz,94 Seddon Street ,,Pukekohe,PO Box 1292,,Pukekohe,2340,Medium urban area,Contributing,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,165302,Pukekohe North West,Franklin Ward,99101,South Auckland Catholic Community of Learning,-37.195916,174.901262,No,431,308,131,34,75,100,13,1,0,0.15,All students taught in English,No,No,Open
1498,St Joseph's Catholic School (Takapuna),09-4894994,office@sj.school.nz,Alister Bridgman,http://www.sj.school.nz,2 Taharoto Road ,Takapuna,Auckland,2 Taharoto Road,Takapuna,North Shore City,0622,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,126601,Takapuna West,North Shore Ward,99126,North Shore Catholic Schools Community of Learning,-36.791104,174.761823,No,347,458,143,13,26,303,30,2,0,0.07,All students taught in English,No,No,Open
1499,St Leonards Road School,09-8187717,admin@stleonards.school.nz,Sharon Fuemana,http://www.stleonards.school.nz,15 St Leonards Road ,Kelston,Auckland,PO Box 69207,Glendene,Waitakere,0645,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,130500,Kelston North,Whau Ward,99011,Te Whānau Mātauranga o Kerehana Community of Learning,-36.898887,174.662759,Yes,480,456,60,108,279,104,11,0,0,0.09,All students taught in te reo Māori or a Pacific language,No,No,Open
1500,St Leo's Catholic School (Devonport),09-4459339,office@stleos.school.nz,Vimi Chandra,http://www.stleos.school.nz,102 Victoria Road ,Devonport,Auckland,PO Box 32064,Devonport,Auckland,0744,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,133000,Devonport,North Shore Ward,99126,North Shore Catholic Schools Community of Learning,-36.825322,174.796563,No,369,55,50,7,1,7,3,0,0,0.25,All students taught in English,No,No,Open
1501,St Mark's School (Pakuranga),09-5765296,admin@stmarks.school.nz,Tracey Kopua,http://www.stmarks.school.nz/,334 Pakuranga Road ,Pakuranga,Auckland,PO Box 82106,Highland Park,Manukau,2143,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,149200,Sunnyhills East,Howick Ward,99189,South East Christian Kāhui Ako,-36.901451,174.897150,No,378,230,64,14,38,147,15,2,0,0.33,All students taught in English,No,No,Open
1502,St Mary's Catholic School (Papakura),09-2984450,office@stmaryspapakura.school.nz,Audrey Kippen,http://www.stmaryspapakura.school.nz,54 Clark Road ,,Papakura,54 Clark Road,Pahurehure,Papakura,2113,Major urban area,Contributing,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Papakura Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,163100,Pahurehure,Manurewa-Papakura Ward,99101,South Auckland Catholic Community of Learning,-37.071188,174.936510,No,429,341,155,62,101,118,21,0,0,0.35,All students taught in English,No,No,Open
1503,St Mary's Catholic School (Avondale),09-8285599,stmarysoffice@stmarysavondale.school.nz,Kathryn Hira,http://www.stmarysavondale.school.nz,2136 Great North Road ,Avondale,Auckland,2136 Great North Road,Avondale,Auckland,0600,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,New Lynn,Tāmaki Makaurau,135000,Avondale South (Auckland),Whau Ward,99030,Auckland Central Catholic Kāhui Ako,-36.901674,174.693382,No,451,196,10,13,108,72,11,1,0,0.14,All students taught in English,No,No,Open
1504,St Mary's School (Ellerslie),09-5798937,adminaccounts@stmary.school.nz,Sue Kubala,http://www.stmary.school.nz,58 Main Highway ,Ellerslie,Auckland,PO Box 11269,Ellerslie Central,Auckland,1542,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,143301,Ellerslie Central,Maungakiekie-Tāmaki Ward,99030,Auckland Central Catholic Kāhui Ako,-36.895625,174.803433,No,369,396,219,35,49,140,16,0,0,0.19,All students taught in English,No,No,Open
1505,St Mary's School (Northcote),09-4184333,office@sms.school.nz,Paul Coakley,http://www.sms.school.nz/,45 Gladstone Road ,Northcote,Auckland,45 Gladstone Road,Northcote,Auckland,0627,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,127300,Northcote South (Auckland),North Shore Ward,99126,North Shore Catholic Schools Community of Learning,-36.807517,174.739083,No,367,318,181,13,25,123,21,3,3,0.13,All students taught in English,No,Yes,Open
1506,St Michael's Catholic School (Remuera),09-5200933,secretary@smcs.school.nz,Ann McKeown,http://www.smcs.school.nz/,6 Beatrice Road ,Remuera,Auckland,6 Beatrice Road,Remuera,Auckland,1050,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,139400,Remuera West,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.873455,174.783908,No,344,234,120,11,6,110,18,3,0,0.13,All students taught in English,No,No,Open
1507,St Patrick's School (Panmure),09-5277016,admin@saintpatricks.school.nz,Carmel Bullot,http://www.saintpatricks.school.nz/,5 Church Crescent ,Panmure,Auckland,5 Church Crescent,Panmure,Auckland,1072,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Panmure-Ōtāhuhu,Tāmaki Makaurau,147100,Panmure East,Maungakiekie-Tāmaki Ward,99031,Manaiakalani Community of Learning,-36.902249,174.857072,No,450,90,6,0,44,45,1,1,0,0.28,All students taught in English,No,No,Open
1508,St Pius X Catholic School (Glen Innes),09-5287257,office@saintpiusx.school.nz,Andrew Mailei,http://www.saintpiusx.school.nz,103 Castledine Crescent ,Glen Innes,Auckland,103 Castledine Crescent,Glen Innes,Auckland,1072,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,144700,Glen Innes West,Maungakiekie-Tāmaki Ward,99030,Auckland Central Catholic Kāhui Ako,-36.871504,174.854399,No,498,128,7,15,110,11,1,0,0,0.34,All students taught in English,No,No,Open
1509,St Therese School (Three Kings),09-6209441,office@sttherese.school.nz,Laura Geaney,http://www.sainttherese.school.nz,463 Mt Albert Road ,Three Kings,Auckland,463 Mt Albert Road,Mount Roskill,Auckland,1041,Major urban area,Full Primary,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,140400,Mount Roskill Central North,Albert-Eden-Puketāpapa Ward,99030,Auckland Central Catholic Kāhui Ako,-36.908246,174.750528,No,481,77,4,3,47,21,10,1,0,0.25,All students taught in English,No,No,Open
1510,St Thomas School (Auckland),09-5283938,cfromow@stthomas.school.nz,Michael Maher,http://www.stthomas.school.nz,Allum Street ,Kohimarama,Auckland,113 Allum Street,Kohimarama,Auckland,1071,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,141802,Kohimarama Stadium,Ōrākei Ward,99100,Te Roopu Pourewa Community of Learning,-36.863082,174.841452,Yes,375,857,451,36,43,330,91,6,22,0.27,All students taught in English,No,No,Open
1511,Stanhope Road School,09-5796434,office@stanhope.school.nz,Jesse Lee,http://www.stanhope.school.nz,2 B Harris Road ,Mount Wellington,Auckland,PO Box 85004 Harris Road,,Auckland,1545,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,145300,Mount Wellington North West,Maungakiekie-Tāmaki Ward,99014,Maungakiekie Community of Learning,-36.895579,174.831790,Yes,419,618,178,56,121,319,40,8,0,0.25,All students taught in English,No,Yes,Open
1512,Stanley Bay School,09-4452510,accounts@stanleybay.school.nz,Emma TOLMIE,http://www.stanleybay.school.nz/,15 Russell Street ,Stanley Point,Auckland,15 Russell Street,Stanley Point,Auckland,0624,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,131400,Stanley Point,North Shore Ward,99048,Devonport-Takapuna Kāhui Ako,-36.825518,174.784759,Yes,362,222,209,6,3,8,6,0,0,0.30,All students taught in English,No,No,Open
1513,Stanmore Bay School,09-4245540,,Matt Sides,http://www.stanmore.school.nz,32 Waiora Road ,,Whangaparaoa,32 Waiora Road,Stanmore Bay,Whangaparaoa,0932,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Whangaparāoa,Te Tai Tokerau,114600,Stanmore Bay West,Albany Ward,99095,Whangaparaoa Peninsula Kāhui Ako,-36.623470,174.727916,Yes,428,572,453,108,30,85,37,3,0,0.61,All students taught in English,No,Yes,Open
1514,Our Lady Star of the Sea School (Howick),09-5380195,office@starofthesea.school.nz,Louise Campbell,http://www.starofthesea.school.nz/,14 Oakridge Way ,Howick South,Auckland,14 Oakridge Way,Northpark,Manukau,2013,Major urban area,Contributing,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Botany,Tāmaki Makaurau,153700,Northpark North,Howick Ward,99189,South East Christian Kāhui Ako,-36.919424,174.922996,Yes,356,327,157,24,39,169,16,13,0,0.29,All students taught in English,No,No,Open
1515,Sunnyhills School,09-5768031,secretary@sunnyhills.school.nz,Mark Keenan,http://www.sunnyhills.school.nz,17 The Crest ,Pakuranga,Auckland,17 The Crest,Sunnyhills,Manukau,2010,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,148101,Sunnyhills West,Howick Ward,99149,Te ara Mana-ā-Kura Kāhui Ako| Farm Cove Community of Learning ,-36.902090,174.883307,Yes,368,488,194,39,14,274,13,0,2,0.32,All students taught in English,No,No,Open
1516,Sunnybrae Normal School,09-4435058,accounts@sunnybrae.school.nz,,http://www.sunnybrae.school.nz,36 Sunnybrae Road ,Hillcrest,Auckland,36 Sunnybrae Road,Hillcrest,Auckland,0627,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Kaipātiki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Northcote,Te Tai Tokerau,125600,Hillcrest North (Auckland),North Shore Ward,99188,Pupuke (Westlake) Community of Learning,-36.789612,174.744714,Yes,381,390,114,27,40,237,26,2,1,0.04,All students taught in English,No,No,Open
1518,Sunnynook School,09-4106534,secretary@sunnynookschool.nz,Virginia Montague,http://www.sunnynook.school.nz,Lyford Crescent ,Takapuna North,Auckland,35 Lyford Crescent,Sunnynook,North Shore City,0620,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,121300,Sunnynook North,North Shore Ward,99188,Pupuke (Westlake) Community of Learning,-36.752399,174.742493,Yes,391,515,175,60,44,269,41,15,0,0.13,All students taught in English,No,No,Open
1519,Sunnyvale School,09-8389248,admin@sunnyvale.school.nz,Katie Pennicott,http://www.sunnyvale.school.nz,Ribblesdale Road ,Henderson,Auckland,34 Ribblesdale Road,Henderson,Waitakere,0612,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,128401,Henderson East,Waitākere Ward,99029,Henderson Community of Learning,-36.892405,174.636054,Yes,478,452,124,134,177,114,34,0,0,0.14,All students taught in te reo Māori or a Pacific language,No,No,Open
1520,Sutton Park School,09-2764560 Ext 203,tlemanu@suttonpark.school.nz,Vaitimu Togi Lemanu,http://www.suttonpark.school.nz/,89 Vine Street ,Mangere East,Auckland,89 Vine Street,Mangere East,Manukau,2024,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,150800,Sutton Park,Manukau Ward,99124,Whakatipu Akoranga Kāhui Ako,-36.957182,174.821816,Yes,497,562,33,58,524,32,3,1,0,0.16,All students taught in te reo Māori or a Pacific language,No,No,Open
1521,Swanson School,09- 8310001,office@swanson.school.nz,Leandro Piantelli,http://www.swanson.school.nz,703 Swanson Road ,,Swanson,703 Swanson Road,Swanson,Waitakere,0612,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Waitākere Ranges Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,122001,Swanson,Waitākere Ward,,,-36.865447,174.581335,Yes,463,575,273,175,124,123,41,4,0,0.33,All students taught in English,No,No,Open
